rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,social_exact_mentions_today,social_engagement_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,social_exact_mentions_7d,social_engagement_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,social_exact_mentions_30d,social_engagement_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Independent Budget Office,report,,CUNY Construction Funding Has Been on the Rise: Can it Continue?,,https://www.ibo.nyc.ny.us/iboreports/cunycapital22509.pdf,https://www.ibo.nyc.ny.us/iboreports/cunycapital22509.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Capital Spending by Community Board and Project Type,,https://www.ibo.nyc.ny.us/iboreports/CBcapital.pdf,https://www.ibo.nyc.ny.us/iboreports/CBcapital.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Croton Filtration Plant Budget Summary,,https://www.ibo.nyc.ny.us/iboreports/crotonfiltrationsummary907.pdf,https://www.ibo.nyc.ny.us/iboreports/crotonfiltrationsummary907.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Does City Capital Spending Match the 10-Year Strategy?,,https://www.ibo.nyc.ny.us/iboreports/10YearCapPlan.pdf,https://www.ibo.nyc.ny.us/iboreports/10YearCapPlan.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Financing Plans for the New Yankee Stadium,,https://www.ibo.nyc.ny.us/iboreports/Yankstadiumtestimony.pdf,https://www.ibo.nyc.ny.us/iboreports/Yankstadiumtestimony.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,How Much Is Too Much? Debt Affordability Measures for the City,,https://www.ibo.nyc.ny.us/iboreports/Debtaffordability_fbapr2006.pdf,https://www.ibo.nyc.ny.us/iboreports/Debtaffordability_fbapr2006.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,HPD's Capital Budget,,https://www.ibo.nyc.ny.us/iboreports/hpdcapitalbudget.pdf,https://www.ibo.nyc.ny.us/iboreports/hpdcapitalbudget.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,HPD's Capital Budget for In-Rem Privatization,,https://www.ibo.nyc.ny.us/iboreports/hpdcapitalbudgetinrem.pdf,https://www.ibo.nyc.ny.us/iboreports/hpdcapitalbudgetinrem.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Atlantic Yards: A Net Fiscal Benefit for the City?,,https://www.ibo.nyc.ny.us/iboreports/atlyards_fbsept2005.pdf,https://www.ibo.nyc.ny.us/iboreports/atlyards_fbsept2005.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"West Side Financing's Complex, $1.3 Billion Story",,https://www.ibo.nyc.ny.us/iboreports/WestsidefinanceFB.pdf,https://www.ibo.nyc.ny.us/iboreports/WestsidefinanceFB.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,The Transportation Infrastructure Bond Act of 2000,,https://www.ibo.nyc.ny.us/iboreports/October2000.pdf,https://www.ibo.nyc.ny.us/iboreports/October2000.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Which Industry Sectors Have the Most Small Businesses and How Much Do Their Employees Earn?,,https://ibo.nyc.ny.us/cgi-park2/2020/09/which-industry-sectors-have-the-most-small-businesses-and-how-much-do-their-employees-earn,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Seas Rise, Storms Surge, and NYC Presses Ahead with Waterfront Development Projects",,https://ibo.nyc.ny.us/cgi-park?p=575,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Sandy’s Aftermath: How Much Federal Aid Can the City Expect?,,https://ibo.nyc.ny.us/cgi-park?p=567,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Testimony to the New York City Council on The Fair Wages for New Yorkers Act,,https://ibo.nyc.ny.us/iboreports/livingwagetestNov2011.pdf,https://ibo.nyc.ny.us/iboreports/livingwagetestNov2011.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Who, What, Where, When?: Tracking the City’s Discretionary Economic Development Deals",,https://www.ibo.nyc.ny.us/iboreports/locallaw48110111.pdf,https://www.ibo.nyc.ny.us/iboreports/locallaw48110111.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Testimony to the New York City Council Committee on Contracts on Intro 251-A, Fair Wages for New Yorkers Act",,https://www.ibo.nyc.ny.us/iboreports/livingwagetestmay2011.pdf,https://www.ibo.nyc.ny.us/iboreports/livingwagetestmay2011.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Stabilizing Revenue Collection During the Downturn: How Assessment Phase Ins and Caps Affect the City’s Property Tax,,https://www.ibo.nyc.ny.us/iboreports/taxstability2102011.pdf,https://www.ibo.nyc.ny.us/iboreports/taxstability2102011.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Sidewalk Standoff: Street Vendor Regulations Are Costly, Confusing, and Leave Many Disgruntled",,https://www.ibo.nyc.ny.us/iboreports/peddlingnovember2010.pdf,https://www.ibo.nyc.ny.us/iboreports/peddlingnovember2010.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Testimony to the New York City Council Community Development Committee On the Effect of the Recession on the City’s Communities,,https://www.ibo.nyc.ny.us/iboreports/communitydevlpttestoct2010.pdf,https://www.ibo.nyc.ny.us/iboreports/communitydevlpttestoct2010.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"The Big, and Small, Stall in Construction Projects",,https://ibo.nyc.ny.us/cgi-park?p=94,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,The Proposed Arena at Atlantic Yards: An Analysis of City Fiscal Gains and Losses,,https://www.ibo.nyc.ny.us/iboreports/AtlanticYards091009.pdf,https://www.ibo.nyc.ny.us/iboreports/AtlanticYards091009.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Quiet on the Set?,,https://ibo.nyc.ny.us/cgi-park?p=90,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Testimony to the New York State Senate Standing Committee Corporations, Authorities and Commissions, on the Atlantic Yards Project",,https://www.ibo.nyc.ny.us/iboreports/52909AtlanticYardsTestimony.pdf,https://www.ibo.nyc.ny.us/iboreports/52909AtlanticYardsTestimony.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Costs and Savings from Subsidies and Exemptions for New Yankees and Mets Stadiums,,https://www.ibo.nyc.ny.us/iboreports/yankeesmets011409.pdf,https://www.ibo.nyc.ny.us/iboreports/yankeesmets011409.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Swinging at the Wrong Pitch,,https://ibo.nyc.ny.us/cgi-park?p=20,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Twenty-Five Years After S7000A: How Property Tax Burdens Have Shifted in New York City,,https://www.ibo.nyc.ny.us/iboreports/propertytax120506.pdf,https://www.ibo.nyc.ny.us/iboreports/propertytax120506.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Testimony to the Committee on Economic Development on Intro. 373-A,,https://www.ibo.nyc.ny.us/iboreports/intro373accmay05.pdf,https://www.ibo.nyc.ny.us/iboreports/intro373accmay05.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Letter to the New York Jets Objecting to the Team's Newest TV Ad,,https://www.ibo.nyc.ny.us/iboreports/Jetsletter.pdf,https://www.ibo.nyc.ny.us/iboreports/Jetsletter.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Supply & Demand: City and State May Be Planning Too Much Office Space,,https://www.ibo.nyc.ny.us/iboreports/officespacebp.pdf,https://www.ibo.nyc.ny.us/iboreports/officespacebp.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Double Play: The Economics and Financing of Stadiums for the Yankees and Mets,,https://www.ibo.nyc.ny.us/iboreports/doubleplay.html,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,New York City's Use of Community Development Block Grant Funds,,https://www.ibo.nyc.ny.us/iboreports/budgfax.html,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Funding Added for LeadFreeNYC, More to Come?",,https://ibo.nyc.ny.us/iboreports/funding-added-for-leadfreenyc-more-to-come-fopb-march-2019.pdf,https://ibo.nyc.ny.us/iboreports/funding-added-for-leadfreenyc-more-to-come-fopb-march-2019.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Proposed Council Bill Focuses on Mold & Pests in Housin,,https://www.ibo.nyc.ny.us/iboreports/indoor-allergens-letter-2016.pdf,https://www.ibo.nyc.ny.us/iboreports/indoor-allergens-letter-2016.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Federal Plan for Cleanup of the Gowanus Canal May Mean Growing Costs for the City,,https://ibo.nyc.ny.us/cgi-park?p=612,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,How Much Waste Does the Average New Yorker Produce Each Day?,,https://ibo.nyc.ny.us/cgi-park2?p=222,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Two Decades Later, City’s Water Metering Still Not Universal",,https://ibo.nyc.ny.us/cgi-park?p=99,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Increasing Costs of the Croton Filtration Plant at Mosholu,,https://www.ibo.nyc.ny.us/iboreports/croton2008.pdf,https://www.ibo.nyc.ny.us/iboreports/croton2008.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,An Overview: The Waste Stream Managed by the NYC Department of Sanitation,,https://www.ibo.nyc.ny.us/iboreports/nycwastemanagement.pdf,https://www.ibo.nyc.ny.us/iboreports/nycwastemanagement.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Which Sections of the City Generate the Most & Least Complaints to Graffiti-Free NYC?,,https://ibo.nyc.ny.us/cgi-park2/2016/09/which-sections-of-the-city-generate-the-most-least-complaints-to-graffiti-free-nyc,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,How Many Rent-Regulated Units Are Rented at Preferential Rates and Where are They Located?,,https://ibo.nyc.ny.us/cgi-park2?p=1133,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,New York City: Your Ad Here,,https://ibo.nyc.ny.us/cgi-park?p=528,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Water Conservation Program Could Cause A Flood of New Problems For the City's Housing Authority,,https://ibo.nyc.ny.us/cgi-park?p=514,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Memo: Background on 421-a Fund,,https://www.ibo.nyc.ny.us/iboreports/421afundemo.pdf,https://www.ibo.nyc.ny.us/iboreports/421afundemo.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Alternative Enforcement: Program to Push Landlords to Make Repairs Has Mixed Results,,https://www.ibo.nyc.ny.us/iboreports/aepdec2010.pdf,https://www.ibo.nyc.ny.us/iboreports/aepdec2010.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Trends in Construction Inspection Activity and Construction Inspector Staffing at the Department of Buildings,,https://www.ibo.nyc.ny.us/iboreports/100909inspectionletter.pdf,https://www.ibo.nyc.ny.us/iboreports/100909inspectionletter.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Department of Buildings Expenses and Revenues for Fiscal Years 2004-2009,,https://www.ibo.nyc.ny.us/iboreports/111608Oddoletter.pdf,https://www.ibo.nyc.ny.us/iboreports/111608Oddoletter.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,The City's Changing Uses of HOME Funds,,https://www.ibo.nyc.ny.us/iboreports/HomeBP.pdf,https://www.ibo.nyc.ny.us/iboreports/HomeBP.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,A Closer Look at the New Housing Opportunities Program,,https://www.ibo.nyc.ny.us/iboreports/NewHOPbp.pdf,https://www.ibo.nyc.ny.us/iboreports/NewHOPbp.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Results of Review of IBO and Administration Analyses of the Fiscal Impact of Intro 101A (The Lead Paint Bill),,https://www.ibo.nyc.ny.us/iboreports/Intro101AReview.pdf,https://www.ibo.nyc.ny.us/iboreports/Intro101AReview.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Expanding Homeownership Opportunities for Low- and Moderate-Income New Yorkers,,https://www.ibo.nyc.ny.us/iboreports/august2002bkgdpaper.pdf,https://www.ibo.nyc.ny.us/iboreports/august2002bkgdpaper.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,HPD Code Enforcement: Resources and Level of Effort,,https://www.ibo.nyc.ny.us/iboreports/hpd.pdf,https://www.ibo.nyc.ny.us/iboreports/hpd.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Extending the Senior Citizen Rent Increase Exemption (SCRIE) to the Disabled (Fiscal Impact of Senate Bill 484),,https://www.ibo.nyc.ny.us/iboreports/rie.pdf,https://www.ibo.nyc.ny.us/iboreports/rie.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Double Fault: Will Mayor’s Plan to Hike City Rec Center, Tennis Court, & Ball Field Fees Undermine His Efforts to Promote Healthy Living?",,https://ibo.nyc.ny.us/cgi-park?p=261,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Mayor’s Schoolyards-to-Playgrounds Plan Takes a Hit,,https://ibo.nyc.ny.us/cgi-park?p=112,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,"Fees at City Recreation Centers: More Pay, Fewer Play",,https://www.ibo.nyc.ny.us/iboreports/Parkfees_fb_march2006.pdf,https://www.ibo.nyc.ny.us/iboreports/Parkfees_fb_march2006.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,How Did Participation in Organics Collection Programs Vary Throughout the City?,,https://ibo.nyc.ny.us/cgi-park2/2021/04/how-did-participation-in-organics-collection-programs-vary-throughout-the-city,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,How Many Christmas Trees Do New Yorkers Leave for Curbside Pick-up?,,https://ibo.nyc.ny.us/cgi-park2?p=276,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Whose Streets You Calling Dirty?,,https://ibo.nyc.ny.us/cgi-park?p=546,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Comparison of Waste Export Costs via the East 91 st Street Marine Transfer Station or the Interim Plan,,https://www.ibo.nyc.ny.us/iboreports/wtsletter52318.pdf,https://www.ibo.nyc.ny.us/iboreports/wtsletter52318.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,Looking for Savings: Has The Switch to Dual-Bin Trucks For Some Recycling Pickups Increased Productivity?,,https://www.ibo.nyc.ny.us/iboreports/dualbinjan2012.pdf,https://www.ibo.nyc.ny.us/iboreports/dualbinjan2012.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,City‘s Recycling Goal Just Rubbish?,,https://ibo.nyc.ny.us/cgi-park?p=49,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,East 91st Street Marine Transfer Station,,https://www.ibo.nyc.ny.us/iboreports/E91stletter.pdf,https://www.ibo.nyc.ny.us/iboreports/E91stletter.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
